model,type
ba4da32e-2332-409d-9b65-3b8e9bacbdb7,Torus.555
e0df85f2-8ab7-41f4-88f3-beb812000dba,Cone
7e4aac18-7880-4580-af17-70ad9fa6b5f6,Torus.556
34cc0b1e-0581-4c3e-98ee-f2750d8b235b,Cone
dcc6ae8e-8b87-4843-8143-3315fa04808d,Cone
cca0156b-9256-4167-b982-b72ce0a194ca,Cylinder
90adfaa0-df6d-49db-b172-0e28d18b8221,Sphere
b5a5216b-0a39-4a69-821f-3ba3b3dc3b94,Cone
90048c2c-4c92-49fd-8ae0-f5ffc4e27d18,Cylinder
e202152f-886e-48c2-86a7-4e655edc4bac,Cube
6f6f2abd-fd4d-4a47-9129-fd2659f064b4,Sphere
3c69e17a-6cfa-444c-9d6c-3613ac9cc89e,Torus.557
5a71e027-2c39-4bb6-9922-51002db0db78,Cylinder
7f98de63-8bf4-4593-bb1f-4a6ca3d987b7,Cube
bf28098f-61bc-44b2-8eb1-eaba9c1325f0,Cube
ac662861-65ae-42fd-a807-4b5ad5d67c5f,Cube
44e64a88-1ebf-4570-b409-32b7f661a9c2,Torus.558
fc4fa330-dad8-4da6-b596-3bc6d86145d5,Cube
a743e045-2991-43cf-8358-8221f3714be8,Cube
fac10c94-4411-4f3b-88a5-2b3dd5b4d7d3,Cone
470b9e42-9b2a-4b05-9a04-75323b107e29,Sphere
f2d510c6-e827-483a-81bc-404e259df48d,Sphere
c6d828bc-fdbe-4917-8051-5c4a5f567d51,Cube
bcea9e62-519b-4e8f-a1d5-efdcb9331ffc,Cube
ef1809b2-b5df-4d5e-8618-9af9a67304f9,Cube
9e244840-a8b0-4a4e-9b7c-5542451d7f30,Sphere
16207971-34d1-43b7-90ce-618462c73c84,Cylinder
df151fc2-6530-4deb-824d-bb6f751f4d89,Cone
eca691e7-537b-4db8-b43f-4db80fc637bc,Cone
a9a56deb-abd1-4be2-9d9a-637904a8d254,Cone
2303c2e5-a8ca-45f3-9cfe-cfba941c1ac9,Torus.559
123eeecd-2304-424a-954a-435bf4970500,Torus.560
18e2a109-4ffd-4ebc-b4b5-40d86640c309,Torus.561
362d4599-a87a-4c5d-9734-8aba811f256e,Cone
010dff26-674f-4675-87df-74c5116f55ca,Cylinder
fa9e58e5-e9c7-4394-b439-cb372cbcf405,Cone
219e52c9-3a45-4d22-a14c-89ecba0217ea,Torus.562
6d0119b2-aef0-466b-ad7f-fe62d4bdbb0f,Torus.563
0b272781-4a2c-4c3f-8764-dd5ba7f2a0e5,Cone
b19015e2-642d-420d-8c54-508360f6d39e,Cone
c8688445-b49f-473a-b63e-c4c1896c27d1,Torus.564
1f896304-b62e-4413-abc2-b677f20040d7,Cylinder
515b5265-223d-4de7-beff-05436ace7812,Cone
f491fb06-1ca1-4a60-849a-728152694ac2,Cylinder
8e6639c0-833a-4317-8b0e-5eb4e91614b3,Cylinder
7f877f23-0bda-4cb4-a121-e9ae78294d14,Cylinder
25879c76-212c-45dd-b224-44fd4f1262ac,Sphere
fc5e43ee-c7cf-467d-b7ce-5e36676a3533,Cone
f6609266-1e3e-40d1-89ed-70688a5df23b,Cylinder
6c7fcc35-1b9b-4b94-8b3b-45048639919c,Cube
424c427e-dcc0-404e-8d6f-78335cb50498,Sphere
bc8ab4dc-0014-42b0-b087-710cab78041d,Cylinder
9b6e6e1d-d662-4548-921f-1d2713a5fe0d,Cone
84374729-a473-4943-88e8-14e1f330fd0a,Sphere
5ba39fd1-1248-4b21-b0bb-476849054d91,Cylinder
c40d0d56-df46-471f-a126-d7b0f4b52150,Sphere
b6b5570c-2eab-4462-b593-b88a620314ba,Cone
fbb47741-b0dd-4df9-8f8d-347f16b01c93,Cube
40055977-412a-474f-ab71-3a97eec046fd,Sphere
f3655af2-d822-4a12-a8dd-ea8929979fe8,Cube
01515248-82f9-419e-b317-ffa226d3bb7f,Cube
4777ee2f-2146-4aa9-805e-8b79b8127c08,Sphere
553ca93d-93f6-4750-9ef1-7bf3d5313f6f,Torus.565
a8d01e18-3e39-4c64-985b-5316bb1bc5f7,Cone
d7e20ee9-9e6c-4263-a3e9-4cafd93fc421,Cone
f89e5d3c-2191-4c00-9313-ee43ebbede81,Sphere
e7439cd5-5c7c-4f19-8a79-90dfb766979b,Cone
7374f7aa-5002-475d-8247-5ee2ea4d1df9,Cube
b1cdaf61-7751-4f50-b647-8375d7da46c7,Cylinder
7256167d-a40b-4498-a489-234b29326b62,Cylinder
9d3496f4-9982-4a2b-b4a5-77c111a41fb6,Sphere
ff0501f3-d6a7-473a-abb9-7f03663f8324,Cylinder
92c7fa2b-6b9e-4560-bae7-d4e122345e2b,Torus.566
c5c99761-2891-4c4f-8dc3-40f2d62bc737,Cylinder
023493fe-e853-4c2e-9e4c-7dd1a03f7f17,Cylinder
62fcf820-f0ee-4614-8bd7-6bf3dd59e432,Torus.567
1902bd74-7e14-413a-99f1-8cdbf22e7f81,Cylinder
3adf85ae-80d1-4aab-925a-981edd0ce903,Cube
6cee41b5-2115-4535-9fac-15ad5768c3e3,Sphere
d571def1-971e-41da-8f6d-cd7812f75566,Cylinder
a0a8aa7c-d459-45dc-8f63-1d89c69cf8be,Cylinder
00be8326-1708-49f4-8373-aaa16f28216c,Cylinder
25367c61-89b3-4c91-a8c0-5cb055a09aac,Torus.568
38f6ec7d-7b27-41e6-a463-560cd6e3dede,Cylinder
24512ecd-92af-4851-b42c-5b8f5d5e7e0e,Sphere
6a1e6def-d673-4e67-b52a-1832b72e906f,Cube
b806cce3-9b2b-48c2-a69a-0779d766e4c9,Torus.569
061cf064-8921-4507-a6c1-f230fcb11407,Torus.570
260f1559-1db2-49c7-917c-693f71d4f16b,Cylinder
ad3e410e-b27a-458a-a0a1-35420f3982dd,Sphere
3e3f2e3b-e0d7-4202-ae40-15b45aee9f27,Cube
63aa5150-e98a-4c7c-85c7-006325dd5980,Cone
10c0da11-b744-4304-a95b-ad104888c02f,Sphere
6e8aa8eb-f194-4780-84cc-2fb800472261,Cube
47aaeabb-122d-4f97-8410-0be6b66f9081,Sphere
fafbf643-696d-44a6-900a-0ca5a8ade7ec,Cube
1eb8e2ec-1699-4541-ac0e-249adfd8b669,Cone
d79705f6-ebb8-49c6-97c5-d6d367377f57,Torus.571
d3ad1bf1-ec28-4be0-867c-1ed9a99470e6,Cube
9c5a3522-f1b3-4836-8a76-9950566938eb,Sphere
45f87989-4db5-401c-9be8-be5cd4e93b90,Cube
f43ae0d7-9a90-486b-8689-ff8fb816aae9,Sphere
c49746d8-6e20-4871-bbf9-0c7a61ffaae8,Torus.572
05745bf8-77b8-4bc7-b3b7-c3a570667023,Sphere
6082b99d-4ff7-4bf3-b3f4-7ce786f5cee2,Sphere
35e624fe-45e7-4539-aa32-e0f7f25f506a,Cube
97a46ca1-4ed8-454d-b562-5210139fa08f,Sphere
9ed2a0b3-9efb-4473-9c2d-5814029823d8,Sphere
716d6c31-bf93-45ba-99d7-d778cf16d20f,Torus.573
e3497aa6-f50b-4f5b-a731-ea134fea4440,Cone
3e8b7262-73d3-414b-aa9a-12ff1ba68732,Sphere
b08e5c22-6ce6-4eed-94bc-8e538317afe0,Torus.574
ebfe961a-168a-4cad-a9b3-993a818bf8f1,Sphere
b4d17731-0ebb-43e2-a1a5-0a02d7914509,Cone
69242faa-37e4-43c8-8f5a-84d6f615cec5,Torus.575
702ef776-2df6-49c1-8bc8-86cea4a24687,Cylinder
913e4acc-a1bd-4394-8ba5-d0667b72052e,Torus.576
9622af87-cf54-450b-84f8-a65716df9adb,Cube
ad4793b7-c54b-4ecf-86e8-591e93e1c695,Cone
0d11b81b-9f30-421d-aaa9-5cc2b770e3be,Torus.577
d177a6c2-77e8-4fdd-b2fd-19107818b5dc,Cube
d5d0d33c-4337-4634-8fb5-686c6519de07,Torus.578
6f0635c1-0a74-4810-82d6-d98a3bfe5ece,Cone
24511ec9-63f8-4c14-ab7e-39ad15867102,Torus.579
35631f1c-805c-4ecc-9dfa-f1dce64e0af8,Cone
4b1b1643-697a-421c-bc5e-61bbb866f0c8,Sphere
fbb3842e-2be3-4b0c-a5e0-6584c5175219,Cone
e90884ef-99cf-44a8-bcc2-b7a7318f635d,Torus.580
6e2cdbc1-0a80-4794-9589-e009c447e288,Cylinder
1502b982-3612-42ba-8b69-1e1baf088090,Cylinder
48b48dcf-0b1a-4ae7-a6ea-500558784d6c,Cone
393fb917-894f-4607-9634-3822a2a7d11c,Cube
159e4b81-ef48-4b09-8486-a18e9ddd736c,Torus.581
33c39b2e-6e21-4bfa-83f3-f79673bfde1b,Cone
c8694665-439c-4c5a-a45b-8a1e0c3c792d,Cube
c912f97b-6e78-4059-b56c-2d73e80125d6,Sphere
768e3659-cd28-4d5b-95ca-bceb8dd05bf9,Cube
29cc1610-692b-4c58-80d9-6db9a51a9d27,Cylinder
107ddd5d-da5a-44e1-93fa-996f4f465f0a,Cone
75bb3ee4-dd07-4284-af40-a93dae865ebf,Cone
9095e797-ed45-486e-a836-682dce72e72a,Cylinder
fcfb519a-7c7a-4dfc-82bf-a357a9150f27,Cone
e127eec9-8a6c-42d4-abea-c4e0bb053dd1,Cylinder
7bef5b8b-089a-414b-b17f-7ba37a7902ca,Cube
cf67c8b9-016a-404c-9412-7add3bdfecb8,Cone
21ae1b6b-fb70-42b9-beff-7de5217ff0fa,Cube
1dcc4e7c-6876-46f8-9596-1cfecb8399ed,Torus.582
f1285fd9-1f70-46e8-951c-fee75c1b5f95,Torus.583
a5c58d08-2541-436c-af7b-c3133386b645,Cube
92963401-c04a-4b26-bcc4-b74ced376620,Cone
3f71eeee-19a2-49d0-aa4e-e5861d909a95,Sphere
286a5ef0-83d4-410e-9086-59dce9987498,Cylinder
8d8ef760-b1c5-4c47-95e4-5688688ce267,Cylinder
e6ea306a-c455-4a63-89c4-a5ffde7b9b1a,Cube
85d3431c-bf01-4b2f-9030-7d55dcfc40e1,Cone
b2a90ee7-5c79-479b-b836-24d83d8a4ff5,Cone
3c7ea746-d978-4e61-83eb-bcd0e19daba7,Sphere
406a1a52-022d-4e8c-abed-039e79cb1078,Torus.584
6efb1d67-f96f-4780-b31f-cb5f4d4f06cc,Cube
eeccfdd2-c0a6-42ae-b31d-fb093ee46c03,Cube
089fed40-5691-4905-bc26-19d07d4f4c67,Torus.585
742016fb-12fb-4026-ae4b-92d3de7c40fe,Sphere
211282bc-ac16-4a1f-9d07-a20b20a4eb6f,Torus.586
75f44020-5239-4b4c-b19e-f58a3de2188f,Sphere
a35ea45e-7299-4c82-b785-e370ad3e09d4,Cone
f6116475-3e80-4b12-a987-28a71d8ad6af,Torus.587
54898e32-2536-437b-80c6-b6f3803161ee,Cube
2d7e89bd-c634-44bc-93ea-ee7c74ea5b0b,Cylinder
85cbd3a4-ab57-47fc-a364-d01775e3dd27,Cone
2f9d135f-957c-4a1a-8e41-65d8c6e9097b,Sphere
7eefb8b6-c6a0-47eb-90b3-a421b7ec1139,Cone
0875c20f-eaac-4bcc-9612-6278d1d8dedc,Cylinder
e6b6de54-0696-46e7-b66e-e6e72b5c18eb,Sphere
3c760a7f-decd-4425-ae0d-48b3703d3227,Cone
d652ad43-1dbc-4cc8-893a-ab2ac99fb9cb,Sphere
b5c2594f-efe5-4e17-bc5f-5b1d587fe846,Sphere
5263207d-ed09-4adc-b2ee-85de714c684d,Cylinder
aa5fa4f2-a087-4565-9f32-d7e6ebd3a154,Cylinder
8c26fb21-c5bb-4bde-a78a-86a8d099bb40,Cube
b60d9485-2f55-444b-b358-592a41e35fea,Cylinder
c20afe09-45e7-466b-8b8a-793cadc8e2ce,Torus.588
3367d41e-806c-4aba-b82e-0597cd750443,Sphere
f1815398-e7ee-4bdd-8959-2a3f865721e9,Sphere
c7927e37-21f6-4e07-8c37-2f7e6c3d6eea,Torus.589
08dec1c1-da98-4c73-87de-74d06c233555,Cylinder
41b93b48-5be3-447e-a39f-a6e5d43d8604,Cube
f2ef42ac-ba00-425f-abe4-a491cd8c2f63,Cube
5a6777d1-598b-4f6e-9240-81d770277553,Cylinder
d919556c-5b64-4110-97a9-c4f5e4d766f4,Cylinder
69c26344-3f69-41c2-999d-87838d74967f,Cone
1a91ad77-9a04-46b4-9408-3037d741ec11,Cylinder
ffefa304-7226-41d5-850e-1ffacbea6e2f,Cylinder
8a40a756-6331-480d-8fda-004745aa2770,Torus.590
cc89a411-0bd6-4bf9-b341-53393620f13f,Cube
be11aa98-e776-4ddb-a091-16ac3ea4de79,Sphere
8c7dd43f-cd6a-4427-b21c-a627677df621,Cube
4158abed-c627-43ad-a85f-78189dcbb111,Sphere
abf192c8-638b-42de-b698-b506310b55b6,Sphere
1b21023f-c8ec-4970-8d82-348cf36bb051,Cone
dbfecf0b-f982-47b3-8bcc-b73c383241af,Cylinder
96170176-f631-450e-a73f-3f55bc0bb0cc,Cube
be77de37-b8b4-4aeb-abf1-c13ac30be162,Sphere
6280e895-f16e-4acc-ab42-9dac04354589,Cylinder
8328bf0d-1a79-48bb-b3a7-47e5724a48ae,Cone
634a0ef0-642e-4115-a363-e76e46c8bbc0,Cone
6890f15c-8e65-472a-b3e2-6bb8833ca2d9,Cylinder
1da1d8dc-0813-47f7-b437-be586c14ac95,Cylinder
722479cd-e28a-49ba-8acb-8ddac1dc322e,Cylinder
0157f3b1-06a0-4425-8641-ee469a490430,Sphere
77541750-a3a1-4f17-b419-e5ce4913bdbd,Cone
4449557e-a21e-4310-b49f-0c66eac0a81d,Cylinder
6ff77649-091e-4a99-9a5e-1330a82ec8ea,Cube
04912bc6-1f02-4383-8522-9f3d19721999,Cone
69be5b2b-d6ab-4774-9696-20489a76798d,Sphere
66e3a8f0-f761-4f7e-9215-d9b7ab248992,Cone
1227bde7-dae7-4cb5-958d-c5d3e4f57bae,Torus.591
90f8d383-6b78-44ce-b1b9-95c4d69293e2,Cube
ff5798ac-461c-4438-a5ea-0a48c99d79a5,Torus.592
3f76352d-5ec7-4cf9-a86c-ffbac5b43500,Cube
5c9e6468-4941-425c-b174-dd9efe61aa4b,Cylinder
ab077558-4a21-43ed-9176-868f3c877e06,Sphere
76aa7aa1-1db0-4fab-b80a-3d47644042f8,Cone
6517239f-7393-4995-a294-25167725150b,Cube
f193ca2f-8a52-44fb-bc43-972939cb345b,Cube
290502c2-7b95-4fc3-9ab6-c670adc8a762,Cone
b6deb3f4-aec4-4c55-a138-03cc8bbf5ddf,Cylinder
08340b55-7cb4-4989-98e0-c33f13f50755,Cylinder
220d4bfa-09e1-475a-9cfd-d42670a2179d,Cube
121bb353-3af9-4872-9c64-b74fa38cc92e,Sphere
8fdaf78b-d209-449f-be19-a94811ec8d9c,Cube
49af2ced-20d0-4dc5-ab6c-ecee86d9fb4c,Cylinder
baa1962a-9ea0-48c2-896a-2b964360e5c4,Torus.593
0d7db2f8-7491-45a9-b57f-851a95a2cd0b,Torus.594
e6f7353d-9851-4172-a84b-6b5736a140d1,Cylinder
2706ef74-87d2-4a60-b5fa-5b0bc0840927,Cylinder
89371da0-b698-4de5-abc6-6743dc374ee4,Sphere
5a937c9c-ab2b-432b-84cd-ce6d21c114e3,Cylinder
940d23fd-6213-43ce-ac35-09f637ba60c3,Sphere
475efddc-3faa-49c0-9529-79eacbdc0d5a,Cylinder
98d2be6c-9cd5-4576-90fb-f185797122c1,Sphere
37ff06d5-31a1-41b6-876d-bdb52fbcb3bc,Cone
04758b54-80b4-4550-8954-82cf66e9d354,Cylinder
08c3519a-5391-44b1-9cb6-36397c9eeee6,Cube
98daf9ca-100a-4b54-a879-b5671ce1c477,Cone
d2650e69-03d6-483b-852f-ae7ed22be3b9,Sphere
e25873a2-ba3e-4cc4-96c6-5ad13fbd024e,Cylinder
2371406e-3a0a-4465-94c8-5bf323be4c74,Cube
70b6cbb7-f09d-4226-8988-074e79c6eaa1,Sphere
eec6686a-e3a2-48bc-a879-c8d5bd3a1331,Cube
9ddc5a39-6e98-424b-8f9d-141f71872b2a,Torus.595
1995c911-26e7-4e74-aec0-f813ce815456,Cube
d9c67d34-6635-4eb7-a551-ba930eed0163,Cube
3b2fb84f-8105-4e6c-8b64-5f21c6f630ea,Cylinder
fd77bd3b-582f-4296-84e0-4f1cfcb1b832,Cube
072f9175-528f-4e45-80d9-192e0690f6e8,Sphere
8c81bb80-05a7-41d1-a854-3507d4ce02f1,Cylinder
19c73cdb-329a-40db-a0a5-58914601db0d,Cube
b93740db-399d-4e57-aeab-df15f023e3cb,Sphere
2b48ee6f-bb9f-495d-906c-a4e9d99107c3,Cube
ab2fdfcb-36b1-48b0-9dd6-effd5d7afd66,Torus.596
66c8345c-4dd5-41b9-ad31-c80c1051e590,Torus.597
dd9361e1-b846-4b8f-ac65-d154c2f427b1,Cube
25daa89f-07b2-4148-9a77-d158f6231536,Cube
49d59183-9184-4962-ad02-4fe5bf7041da,Cone
63d3b61e-e6d3-4d50-b25a-abaabba2484c,Torus.598
f190b940-8785-45dc-9015-681827c26b7d,Cylinder
a4340dca-1e2d-4b4d-9773-022454661db2,Cone
16921f31-1998-4d9b-ad25-6c9f6a76e5f0,Cone
fdc9e86f-9735-4801-83e4-079ce84c2ceb,Cylinder
f270a4b9-a160-4734-97dc-85997acb8a33,Torus.599
2a5ba3a3-f294-4231-9e73-368a0b63e3d9,Cone
21ff8999-6c0c-4652-9a1e-8e3b8edecfb4,Cone
387db7cd-bf41-48c9-b4db-1913df1ebd10,Torus.600
26944b84-87b1-4982-a193-4938e27557a6,Cone
d7f7d2bd-83fd-4e5c-9714-717cd94dae32,Cone
bc327539-ee8c-4151-b506-fb08793c48fb,Cube
476f8309-1272-47aa-a910-0bdcc0e8bf9b,Cylinder
142638fb-060d-4c9c-b57a-eb6c75155e03,Cone
ebc2b5bb-5b74-4549-881b-e55de6b100be,Cylinder
95709b75-a801-4528-ada9-0d56528831a1,Cube
8c1263cf-f787-411c-9555-1c89f0efcd17,Torus.601
d62783c7-ec89-4103-9438-d8d63f468636,Cube
ecd9f72b-b1ac-478a-8e1d-d92ebbe3e3eb,Torus.602
8186b2b7-80b4-4c00-a0ab-4d182af8d6cf,Cylinder
fb6d5f71-0933-4832-a75b-f15e15c914f6,Torus.603
5808854b-e79a-4eb2-9b88-338e79523d19,Cylinder
89fe66a3-a3fe-4765-8f4c-ef01fd5cac9a,Torus.604
e13afcd5-88f3-4cb4-92a5-2227ed042978,Cylinder
b534a53a-e667-41bc-9031-a4b056e9f488,Cube
7d7c66e4-ea5e-4a1f-8c43-600b51826527,Cylinder
17816ed9-945f-47e5-84c8-e844d6875c64,Cube
055135a9-955f-4c26-829c-9ba096fe5775,Sphere
40bd43cc-da88-44ba-b30d-af11368b9dcd,Cylinder
5889b808-498a-4301-b62c-35508c9232bf,Torus.605
4daf7334-c33a-4ea8-ba66-50e150b7fc08,Cone
71541df3-0d83-4654-97d0-29cecb5310b3,Cylinder
ac97ecad-bf40-47ca-920d-da9b581ec233,Sphere
58b02322-6d01-48fe-b8d6-a80e410b5c98,Cube
2c462804-32e6-4fa2-b45b-1b7ec2854e61,Torus.606
d8fcff3b-702c-40ae-a171-65aaf954f549,Torus.607
43282796-ce73-4c03-a51a-4cf102fdd1f3,Cylinder
d1e8a7c0-69ff-450f-9bcb-7c6c74f1d7d2,Torus.608
2949b650-0755-4ead-8f39-8c3d74432a9e,Sphere
ddaf69d5-6d38-45d8-91e0-d16b263a3104,Torus.609
81e7d1bb-5a68-4102-bddd-d042c8e9b0fe,Cylinder
7bbd413b-e17d-4609-80a9-620214144f57,Sphere
c6611970-bd68-4db2-976c-54101277ee00,Cone
d0f89ad4-255e-48cb-92a0-d2f10941ea84,Torus.610
0b5eda7c-bb56-4743-a325-e4394c2ae8b8,Sphere
1635f5a5-a186-48cf-b84f-c7d7e2eaba12,Sphere
58d34055-8375-493c-98f8-70184d6b6ee2,Torus.611
3888438c-cf75-4403-baad-39c330a2ff0b,Cone
be185aab-ffab-4a6c-9ac3-965782cf9dcb,Cube
d95ab757-dc27-404e-a3b9-850eff5e6f4f,Cone
471d3b5c-7f80-4b40-bcde-0d0534759f36,Cube
709307d3-e005-4d60-86ea-e2b5776ceb1b,Torus.612
dabc8307-a7d8-4b7d-b08f-d6833ee02e59,Sphere
0199cbd2-66a1-4b2c-8fad-142bc20a0996,Cylinder
0b595de4-7012-41f5-81e2-bd317ebbe2c7,Torus.613
11fea9a2-8194-4f40-9e90-772fa0918bcc,Cylinder
fffb0755-10ee-4af3-b4d7-846dea51549f,Cube
cf31fa6a-1270-4f54-9257-31539b5ff126,Torus.614
4da756b3-ac57-4ad2-924d-6e59e53f875b,Torus.615
68ec2022-0c4e-4cd8-ab67-01164d59a4d9,Cone
42d12923-bf61-4324-80aa-39bc0f340fb8,Cone
59851af2-34d8-4c48-b634-0325dc7d6a3a,Cone
2bb191ad-8596-409b-b05e-478f097250ee,Sphere
038658d9-dd86-4737-bb36-6d3c94044333,Sphere
4fe88ba7-078a-4cdf-8748-8f47e9959305,Cube
d2c5f21f-8b87-4e7f-8c17-aa20e5a5f17f,Cube
4b12faee-400a-4213-b564-c3021c4ce934,Cylinder
3ab45997-0b44-4f6a-91e6-991dc5983e82,Cube
5e82a49c-b7db-4b58-80a4-a39affb4b42a,Sphere
3270f620-1e58-4d9b-9c89-056b6292ec49,Cylinder
01af5173-d294-4e4c-a23d-8db05f0cb712,Torus.616
db12507a-b63a-4972-b5d7-b8b1affcd105,Cylinder
7aecd88f-0121-4451-b54f-072f1caeb36b,Cone
741941ff-7eaa-444c-91a3-d69a56c9f319,Torus.617
da43795f-1c4d-45e4-8188-b73cbab6c40e,Cube
ba55f7a3-09b4-43b5-94a1-978456388a3a,Cylinder
7371e40d-ccdb-4728-8ce2-ed58e528ba20,Cube
29d0b3be-d5ef-4aac-8683-1f4581c51b3c,Cone
94e65adf-3055-4df4-a743-cc1c61bbd0f9,Cone
2cf17161-a739-4286-bdae-8245be907140,Cube
b89268d3-ef4b-4941-92cc-9591f37b57ba,Cube
467ec6ae-58dd-44db-a3fe-e995db49f36b,Cylinder
e8c7e728-ac36-4edf-824c-c6f8a3409fa9,Cylinder
b08418ec-4912-4d05-8e12-bda62176dcbd,Sphere
a71ee3a8-91e7-407a-a9d2-a5880dc42d78,Sphere
5e76a22d-6600-4e99-a52f-e378f89982d0,Sphere
359aef64-3e66-4f8f-b530-4e79c87d8b71,Cube
fb114af9-2416-4489-965a-daf79d30edb7,Torus.618
7e27be29-5a37-4497-8b74-c582c0dc428d,Torus.619
5dbb0ccc-f8a8-4bad-996b-c655b0448317,Cone
cf877d24-dd2d-4efd-8f46-f74b65faf4d8,Cone
b2ec5aae-1758-43f6-9020-f80647d36ec3,Cube
3ca666f2-c8d6-4344-bc32-8321b54a41aa,Torus.620
5ac0860c-eed5-4f06-9c9e-c98a54ef5832,Cube
64616db4-7568-4b51-9e10-1c96a4241892,Torus.621
df08f598-aca6-4c12-bddc-a5af057bf018,Sphere
b2cea300-6135-448e-965b-8e6a4491b6bd,Cone
5a3d4d63-bb08-4033-a4e9-f43fbc63ec5e,Cube
0e6addeb-833a-46a3-83f5-f54069161c41,Torus.622
ee86174e-d119-4863-aacb-8556e55d23f4,Sphere
8303dd3d-9101-4ffc-b85e-028fb93dcd5a,Torus.623
ff2e4d45-c0f5-467b-adb5-077b32d855f5,Cube
43826fa6-6e43-4576-9405-001f3762f03e,Torus.624
c5c08f61-6311-4b2d-a78e-e817671b05b6,Cone
72873842-f20c-4746-8fc7-aad274466a4a,Torus.625
7c22381f-073c-4e7f-98ba-14cbf5a4ccc3,Cube
9ffb6d8e-9c66-432f-bd2f-adc716ac993c,Cylinder
4db2cf6a-b59f-49d9-8015-c6522313b5c0,Cone
1ad994ce-d8f6-4460-abf4-514f05b58ef6,Sphere
c938b52b-9a04-4833-afba-fb331e4e2047,Cone
741dcbdc-cadd-46d7-b1f0-82c3e85ea720,Torus.626
e5f62536-9663-4853-ae96-1774ba7fff58,Cone
e6784f51-d229-474e-9f44-9da07d45bc51,Sphere
3c738396-0fc2-4da5-9aaf-2a5d1094637d,Cube
3c29b2cb-e549-4653-8af2-57eec22c5822,Cone
7ee6d141-7a17-434b-b5cc-9cb90ca9ed01,Cone
78a889f3-8aeb-4560-9b90-96da8b387aaa,Cone
74a1bc15-2f22-4a9c-9e0d-46965842aa54,Cone
dfcea200-6bb4-4ea5-b801-284a3bf82bf1,Cylinder
9a74107c-d9d8-41f3-a131-5a62d02fcd9e,Torus.627
e3d8704d-d824-4932-b9e3-bc542d0a4e53,Torus.628
df143b2a-fa2e-4c49-94ab-bec29dd6bcbd,Sphere
ffe396fb-f27c-400d-bcab-91bd10e08fcf,Cube
4a751355-f242-4d46-9b72-e58c35c42d2a,Sphere
8c4f7fe9-cbd6-49eb-ad89-c4a87628e378,Torus.629
26975a9c-837d-4d05-8917-a62e1caeda1f,Cube
e0c52f25-4074-42dc-a099-38dd6e99ef20,Cylinder
1ed2d72e-a0b4-4451-95aa-7a6bc5d30926,Cube
9cba0f9f-1787-4dd8-a36a-78c3bf5f4e21,Cone
d6b55b2b-7d8e-4b5b-a84f-b93a055d03d4,Cone
012c18f4-6c3a-4a73-affb-a8d5ca6f1ce0,Cone
43e9d102-ec75-4767-a7fb-2c5803d4381b,Torus.630
40295b64-2c46-4056-a335-04fa3ccf1259,Sphere
896eb065-e181-4c13-83b8-49b1d754aeb2,Cone
8ca8e9fa-07b8-4230-bfad-1911eadb84f5,Cube
777e13e9-5cef-4f67-81d8-cadefaad2a7a,Torus.631
470dcfd1-a701-4005-b0fe-c696068eeddd,Torus.632
6d53aa5d-eb79-45f0-b371-2cbeef47ea7b,Cone
4ef6a4c4-ee2c-4089-8b2e-85b1c62c4464,Sphere
804568a5-9483-4b43-bdd5-026a21d133f2,Cube
57f0881f-5cc3-4b3c-9f6f-aaf0e8832546,Cone
0c0d2363-31c7-48c4-9249-9a67cd9d404a,Cylinder
6c719e53-5037-4045-a8fb-afa89bb05dcc,Torus.633
9be929b4-de40-41df-a36f-c324f35594a4,Sphere
787c9812-71de-45d4-8a6b-7d36eb1f6c9f,Cone
3a743bd7-8ab0-4160-b555-b7db0f206870,Torus.634
1a3a62c6-f8e9-4a1c-b955-8530182a632c,Cube
55e92af4-aab7-4dbe-bbb3-0b8bb9294b49,Cube
da0d1059-6a0c-4917-bdd1-cc5fd706feb2,Sphere
02d12067-35c3-4e8b-a2d4-c76205ad9fe0,Torus.635
3a91ab55-03c4-41f7-8511-3f095df0fbff,Cone
80bb18d0-6f3d-4fe9-8431-ad43e51f5bc2,Cone
d1577b2d-3ac9-48ea-9755-7fc23d26e63b,Sphere
3995784a-54c9-40ed-9aa2-8c50d89c9f25,Cube
f9087627-5786-4812-9161-d14e9482df4d,Cylinder
36d2f36e-87d7-436d-817c-f5bbca3270cc,Cylinder
f08b9653-1ac0-48ec-9e8b-73fea7e8c51e,Torus.636
5bab2ba2-ec7c-4b37-914f-1b5d4a2c8cbe,Cylinder
652e887b-97c8-43dd-98b8-eeedd451a09c,Sphere
85f99ae2-4721-4698-b536-7ec5220934e8,Cone
31cf3608-76be-406a-9008-b586be951068,Cone
292e2b7c-b57c-411c-83d9-e13124c7de46,Cube
764a9fa5-81fe-445e-be33-5514f726f1f2,Sphere
b2204d83-09d1-4f53-86de-90bcf2436f09,Cube
ffd08de3-fedb-41b7-b85b-2dfcc9975596,Torus.637
00f6881a-30e4-489f-bfc9-a586eb11eee6,Cone
70368d1a-7091-4aa8-841d-6cfc263867a9,Sphere
e805eb03-44b0-402f-a77f-49c32b95546c,Cylinder
d63579e8-d4e7-41df-9b88-22008f8bb24b,Cylinder
559f9ec1-8245-429d-9cb5-e6bc9fa3c0f8,Cone
79796223-925b-4f8a-a3ac-991b7a3b29fd,Cube
70725e5e-5651-45ee-a6da-1d1397b4da6d,Cylinder
